-42,62,45
-39,59,43
-30,65,42
-29,67,42
-32,73,35
-29,66,31
-24,63,23
-17,73,24
-16,80,24
-18,80,24
-18,76,19
-19,72,6
-19,72,3
-21,72,-2
-20,71,-2
-18,71,0
-16,70,1
-16,69,2
-15,72,4
-14,70,3
-14,49,9
-15,45,16
-20,49,22
-23,47,27
-23,43,33
-18,38,30
-25,32,30
-26,30,37
-25,29,38
-23,31,32
-22,35,28
-23,43,25
-24,47,25
-22,49,21
-19,50,20
-17,52,17
-23,57,11
-23,59,11
-26,71,6
-21,66,8
-23,60,6
-23,77,-2
-23,79,0
-21,77,-8
-28,76,-21
-15,78,-16
-9,76,-5
-17,73,-17
-17,72,-13
-22,69,-14
-25,77,6
-34,67,-13
-29,68,-18
-23,76,-33
-10,66,-18
-21,65,-9
-27,64,-23
-28,74,-20
-21,69,-7
-16,74,-14
-18,76,-26
-23,82,-15
-23,81,-13
-29,80,-12
-33,83,-4
-36,80,0
-32,78,2
-28,76,4
-27,62,6
-41,71,11
-35,66,10
-39,58,8
-38,57,0
-33,54,-1
-31,68,13
-35,66,1
-61,77,17
-62,71,23
-34,46,13
-63,50,9
-57,31,16
-53,23,-1
-57,25,15
-44,25,14
-58,20,4
-53,20,34
-32,20,34
-29,10,23
-33,12,24
-50,16,31
-45,18,26
-38,15,27
-35,8,16
-29,9,19
-39,2,12
-40,8,14
-32,15,23
-34,10,13
-34,14,10
-39,22,1
-43,21,-7
-64,26,-13
-69,31,-9
-77,37,-12
-72,33,-9
-71,25,-14
-63,23,-13
-61,29,-10
-63,26,-11
-65,27,-9
-64,33,7
-100,11,-31
-63,29,-2
-57,33,2
-65,15,-11
-86,3,-29
-62,12,6
-66,10,3
-80,15,1
-73,22,5
-73,22,2
-55,21,13
-58,28,4
-56,35,4
-63,36,6
-59,38,14
-58,37,14
-44,41,16
-32,44,20
-35,43,19
-47,36,18
-53,35,18
-57,27,19
-52,27,22
-49,23,19
-51,26,19
-56,25,22
-56,24,22
-56,24,22
-63,22,21
-64,20,19
-57,25,15
-60,25,14
-73,21,9
-73,18,7
-80,16,-6
-83,11,-8
-79,16,-8
-74,14,-15
-65,19,-7
-73,9,-10
-67,4,-13
-54,4,-7
-51,7,-9
-53,5,-1
-50,11,-2
-53,14,-2
-61,14,-3
-65,13,-4
-64,16,-8
-62,23,-8
-65,16,-1
-66,15,1
-57,21,3
-72,17,5
-68,21,0
-65,23,2
-67,26,5
-65,17,2
-66,13,0
-48,28,11
-53,20,15
-63,11,3
-53,15,9
-49,14,9
-54,13,6
-58,12,5
-66,12,5
-69,10,6
-69,11,5
-69,9,4
-71,4,1
-74,3,-2
-74,3,-13
-69,8,-19
-76,3,-15
-84,-2,-7
-74,-3,-6
-57,12,-12
-55,14,-6
-56,10,11
-47,19,-3
-48,14,-3
-55,2,-1
-54,5,-5
-58,0,1
-61,6,-1
-53,2,14
-63,5,9
-67,0,8
-71,-2,1
-73,5,-4
-74,9,1
-72,13,-3
-61,20,-15
-59,21,-18
-62,21,-14
-62,21,-11
-62,19,-21
-57,16,-25
-58,12,-26
-61,14,-12
-66,16,-6
-65,15,-13
-59,17,-11
-59,17,-3
-60,16,-6
-57,9,-13
-57,10,-12
-60,6,-1
-55,10,-6
-60,11,-3
-53,14,-8
-57,11,-10
-62,5,-6
-58,1,-11
-54,-1,-21
-52,-1,-26
-72,3,-29
-85,14,-41
-88,11,-33
-83,7,-27
-87,2,-25
-62,-1,-28
-59,-3,-32
-66,-4,-23
-59,-4,-28
-51,-6,-27
-54,-7,-25
-55,-9,-22
-57,-11,-17
-56,-11,-14
-55,-16,-24
-58,-17,-22
-64,-18,-23
-63,-14,-24
-65,-6,-14
-55,-13,-15
-68,-11,-6
-83,-17,-40
-90,-16,-33
-92,-18,-10
-84,-23,-12
-71,-24,-11
-69,-25,-10
-75,-13,-23
-61,-7,-31
-49,-10,-28
-54,-12,-10
-60,-13,2
-54,-15,6
-48,-25,-6
-46,-29,-6
-39,-31,-5
-53,-27,-7
-43,-13,14
-37,-13,10
-54,-39,13
-42,-42,19
-45,-44,11
-51,-37,4
-62,-25,6
-57,-33,6
-52,-44,9
-55,-36,10
-55,-33,5
-54,-29,1
-57,-29,4
-56,-35,3
-57,-34,4
-54,-32,6
-55,-33,6
-58,-31,9
-60,-29,8
-61,-27,11
-62,-22,15
-69,-23,14
-89,-37,36
-67,-37,39
-27,-47,-12
-56,-41,31
-45,-48,55
-40,-60,45
-33,-57,26
9,-48,46
48,-55,43
-20,-47,25
-24,-46,44
6,-39,52
4,-38,43
2,-49,53
-2,-45,51
16,-36,27
8,-34,-12
-22,-25,-6
-2,-26,25
-10,-36,22
-53,-34,44
-52,-36,44
-66,-48,28
-89,-43,26
-81,-41,24
-30,-24,92
-57,-27,28
-49,-42,-6
-15,-42,8
-73,-38,-10
-51,-42,-12
-73,-31,13
-62,-34,5
-53,-30,6
-60,-30,9
-53,-31,6
-60,-36,0
-56,-34,8
-57,-33,6
-58,-33,4
-57,-31,4
-56,-32,4
-57,-33,4
-57,-33,4
-56,-33,5
-56,-32,3
-56,-32,4
-56,-33,5
-57,-32,5
-55,-32,4
-56,-33,5
-57,-33,4
-56,-33,5
-56,-34,5
-56,-33,6
-56,-33,6
-55,-34,5
-55,-34,5
-56,-33,5
-56,-33,6
-56,-34,5
-56,-33,5
-56,-33,5
-56,-34,5
-56,-33,5
-56,-33,4
-56,-34,5
-56,-33,5
-56,-34,4
-56,-33,5
-55,-34,6
-55,-34,4
-56,-33,6
-56,-34,5
-56,-34,5
-56,-34,5
-56,-34,5
-56,-34,5
-55,-33,4
-56,-34,5
-55,-34,5
-56,-34,4
-55,-34,5
-56,-34,5
-56,-34,5
-55,-33,7
-56,-33,9
-48,-23,27
-48,-24,25
-48,-24,14
-52,-19,6
-54,-20,-8
-63,-23,-35
-65,-20,-44
0,-28,57
-13,-43,38
-84,-67,-1
-58,-50,48
-38,-52,69
-17,-52,41
-31,-44,9
-18,7,59
-16,19,66
-121,-8,-4
-128,-13,-34
-29,-17,43
-30,-5,43
-83,1,37
-80,-6,22
-78,-15,23
-18,-22,18
-32,-19,45
-67,-15,41
-74,-10,30
-89,-12,-4
-28,-20,52
-52,-6,38
-66,3,54
-28,-1,48
-44,16,47
-49,17,37
-52,9,40
-83,3,18
-55,-10,15
-53,-20,10
-52,-8,35
-95,-23,19
-51,-42,17
-107,-32,-56
-70,-38,-15
-53,-13,12
1,-3,20
-88,25,4
-91,38,8
-88,9,-33
-62,-11,-8
-69,-7,-10
-63,-7,-15
-57,-2,-10
-71,-7,-25
-32,-3,16
-81,-4,-35
-73,-1,-1
-72,4,-5
-62,4,-14
-61,1,-17
-69,-7,-17
-68,-7,-16
-57,-4,-20
-62,-1,-20
-51,7,-13
-57,11,-11
-57,13,-8
-63,9,-12
-70,7,-11
-70,11,-15
-70,11,-11
-71,11,-5
-71,9,-8
-59,9,-6
-63,6,-6
-62,5,-5
-60,8,-6
-60,8,-4
-66,9,-7
-65,9,-7
-66,10,-8
-66,8,-9
-62,6,-9
-62,7,-7
-62,7,-7
-62,10,-7
-64,4,-11
-62,4,-10
-65,3,-11
-63,5,-10
-64,6,-9
-65,7,-11
-65,6,-12
-65,4,-12
-63,5,-11
-63,4,-11
-65,5,-10
-65,4,-12
-64,6,-13
-62,6,-12
-62,4,-12
-64,5,-12
-66,2,-15
-61,1,-13
-60,2,-10
-64,2,-12
-60,3,-12
-63,4,-14
-71,3,-19
-62,5,-12
-64,3,-12
-69,3,-16
-66,2,-18
-64,-4,-17
-64,-3,-16
-61,2,-20
-63,9,-15
-65,7,-14
-64,3,-12
-54,6,-13
-62,10,-6
-68,11,-5
-68,5,-8
-65,4,-11
-62,4,-8
-73,0,-8
-65,0,-3
-60,2,-13
-56,9,-10
-72,-3,-12
-77,-1,-6
-64,9,-2
-62,7,-6
-66,5,-10
-68,-3,-12
-66,-5,-13
-61,-6,-13
-58,-1,-12
-64,5,-10
-63,6,-10
-59,11,-9
-66,8,-7
-69,5,-10
-63,2,-10
-61,2,-9
-64,3,-11
-65,4,-10
-63,4,-11
-60,6,-11
-65,8,-9
-65,6,-11
-62,7,-9
-62,8,-10
-62,6,-11
-64,6,-12
-62,8,-11
-69,12,-10
-61,6,-12
-61,6,-10
-62,9,-11
-65,6,-12
-62,8,-16
-60,11,-15
-58,14,-12
-60,13,-13
-65,8,-14
-65,7,-16
-64,5,-15
-60,6,-15
-59,6,-15
-61,4,-15
-64,4,-15
-61,4,-16
-60,8,-14
-65,4,-16
-66,1,-17
-64,1,-19
-63,1,-18
-63,0,-16
-65,2,-20
-63,0,-20
-63,0,-19
-63,-1,-20
-66,-5,-19
-63,-4,-22
-60,-1,-21
-61,-1,-16
-66,1,-19
-62,5,-22
-60,6,-19
-59,7,-18
-59,6,-18
-63,4,-17
-64,2,-16
-58,4,-15
-59,4,-15
-62,5,-15
-66,1,-16
-63,0,-19
-60,-2,-19
-59,-3,-16
-63,-4,-17
-66,-5,-18
-62,0,-23
-61,3,-24
-64,7,-20
-63,8,-17
-61,10,-17
-58,12,-15
-61,11,-15
-61,9,-15
-59,10,-18
-65,8,-19
-67,6,-19
-63,8,-18
-60,13,-15
-62,11,-15
-63,7,-18
-61,5,-20
-60,7,-23
-63,11,-17
-60,13,-14
-62,9,-19
-61,11,-16
-59,9,-15
-65,10,-18
-61,12,-15
-61,12,-16
-63,10,-18
-67,8,-19
-62,9,-20
-61,8,-16
-61,8,-14
-61,9,-15
-61,9,-16
-62,10,-17
-61,10,-15
-61,9,-16
-61,9,-16
-64,8,-16
-64,10,-16
-61,9,-15
-63,5,-16
-62,7,-14
-64,7,-13
-64,7,-13
-61,6,-13
-61,5,-15
-63,3,-15
-63,3,-14
-62,5,-14
-62,5,-13
-62,5,-13
-63,6,-13
-63,6,-13
-63,6,-13
-63,6,-13
-63,6,-13
-63,6,-13
-64,8,-14
-64,7,-14
-64,7,-13
-64,8,-13
-64,8,-13
-62,10,-14
-62,9,-14
-61,9,-13
-61,8,-13
-61,8,-14
-63,8,-14
-63,8,-14
-63,9,-13
-62,9,-12
-63,8,-12
-64,8,-13
-64,8,-14
-65,8,-15
-63,11,-15
-61,13,-15
-59,18,-10
-63,15,-13
-63,13,-14
-64,11,-14
-64,9,-14
-63,9,-14
-61,9,-13
-62,8,-12
-62,8,-12
-63,7,-14
-66,7,-14
-64,7,-14
-61,10,-14
-61,10,-12
-62,10,-12
-62,9,-12
-63,7,-13
-62,6,-13
-62,6,-13
-63,7,-13
-64,7,-12
-63,7,-12
-63,7,-12
-65,5,-12
-65,5,-13
-64,7,-13
-63,7,-13
-62,8,-13
-63,9,-11
-64,8,-11
-63,8,-12
-63,7,-12
-64,6,-12
-63,5,-12
-64,4,-11
-65,4,-12
-63,5,-12
-63,6,-12
-63,6,-11
-63,5,-12
-62,4,-13
-62,5,-13
-61,5,-13
-63,7,-13
-64,7,-12
-64,8,-12
-64,6,-12
-64,6,-12
-64,5,-12
-63,6,-13
-63,6,-12
-64,6,-12
-64,6,-13
-64,6,-13
-63,6,-12
-63,6,-11
-64,6,-12
-64,6,-12
-64,6,-12
-64,6,-13
-64,6,-12
-62,7,-12
-62,7,-11
-62,7,-10
-62,8,-9
-62,8,-9
-65,3,-15
-64,1,-10
-63,2,-11
-63,3,-13
-69,0,-13
-68,-2,-14
-67,-3,-15
-69,-5,-15
-65,-4,-19
-64,-3,-15
-68,-5,-9
-63,-4,-11
-62,-4,-17
-67,-4,-14
-70,-5,-12
-64,0,-12
-56,7,-8
-61,5,-12
-79,-8,-16
-75,-1,-16
-56,7,-5
-51,9,-3
-48,6,-2
-50,1,-5
-61,-19,-19
-64,-14,-23
-76,-18,-25
-70,-11,-19
-55,-7,8
-52,-22,4
-78,-31,-16
-85,-41,-17
-72,-39,-9
-19,-25,11
-11,-26,7
-17,-29,-7
-63,-6,-9
-88,13,-13
-64,17,-2
-54,10,0
-72,5,-5
-80,28,-9
-97,31,-21
-80,18,10
-48,61,127
-118,16,-43
-108,31,-21
-53,12,-20
-55,9,-34
-31,9,-22
-59,14,-36
-71,13,-42
-59,7,-35
-23,-6,-38
-35,17,-34
-56,42,-42
-62,52,-45
-26,31,-39
-40,24,-36
-41,25,-47
-36,26,-39
-35,23,-43
-47,19,-46
-53,17,-51
-47,17,-49
-45,20,-50
-40,20,-46
-37,23,-42
-33,26,-35
-33,25,-34
-37,26,-33
-50,25,-31
-48,22,-34
-52,10,-36
-46,20,-37
-54,15,-44
-51,14,-43
-55,16,-43
-54,23,-42
-53,20,-48
-42,20,-45
-40,17,-44
-39,15,-45
-40,13,-39
-42,14,-38
-47,12,-40
-46,11,-42
-47,10,-41
-49,10,-40
-54,6,-36
-57,8,-35
-58,9,-35
-58,10,-35
-55,8,-33
-52,5,-33
-54,5,-34
-55,10,-36
-54,13,-37
-50,11,-32
-49,6,-28
-50,4,-26
-53,7,-26
-53,10,-26
-55,13,-29
-56,12,-30
-57,10,-29
-55,10,-29
-53,8,-32
-50,10,-34
-51,10,-34
-55,11,-34
-58,10,-34
-61,9,-35
-60,8,-36
-57,9,-37
-55,10,-36
-51,13,-35
-50,15,-34
-52,16,-30
-55,15,-30
-54,14,-30
-52,12,-33
-52,11,-34
-52,11,-37
-51,12,-37
-51,12,-37
-53,11,-34
-54,11,-33
-54,12,-33
-55,12,-34
-54,13,-35
-53,13,-35
-53,13,-35
-52,12,-34
-53,12,-35
-53,12,-34
-54,12,-34
-53,12,-34
-52,12,-33
-52,12,-34
-52,13,-35
-52,13,-36
-52,13,-36
-53,12,-34
-53,12,-34
-52,13,-33
-52,13,-34
-52,13,-35
-53,13,-35
-53,13,-35
-53,13,-35
-53,13,-35
-53,13,-35
-54,13,-35
-53,13,-35
-52,13,-35
-52,13,-35
-52,14,-34
-52,14,-34
-52,14,-34
-52,14,-34
-52,13,-34
-52,13,-34
-52,13,-34
-52,13,-35
-53,13,-34
-53,13,-35
-52,13,-34
-52,13,-34
-52,13,-35
-52,13,-34
-52,13,-34
-53,13,-35
-53,13,-35
-52,13,-35
-52,13,-34
-52,13,-34
-52,13,-34
-53,13,-35
-52,13,-35
-53,13,-35
-53,13,-35
-53,13,-35
-53,13,-34
-53,13,-35
-53,13,-35
-52,13,-35
-52,13,-34
-52,13,-34
-53,13,-35
-53,13,-34
-53,13,-35
-53,13,-34
-52,13,-35
-52,13,-35
-52,13,-34
-52,13,-35
-53,13,-35
-53,13,-35
-52,13,-35
-52,13,-35
-53,13,-34
-52,13,-35
-52,13,-34
-53,13,-35
-52,13,-35
-53,13,-35
-53,12,-35
-53,13,-34
-53,13,-35
-53,13,-35
-52,13,-34
-53,13,-34
-52,13,-34
-52,13,-35
-53,13,-34
-53,13,-35
-52,13,-34
-53,13,-35
-53,13,-34
-53,13,-34
-53,13,-34
-53,13,-34
-52,13,-34
-52,13,-35
-52,13,-35
-53,13,-34
-53,12,-34
-53,13,-34
-53,13,-35
-53,13,-34
-52,13,-34
-52,12,-34
-53,13,-34
-53,13,-34
-53,12,-34
-52,13,-34
-53,13,-34
-53,13,-34
-52,13,-35
-53,12,-35
-52,13,-35
-53,13,-35
-53,13,-34
-52,13,-35
-52,13,-34
-52,13,-35
-52,12,-35
-52,12,-35
-50,15,-36
-54,12,-38
-50,24,-34
-61,-6,-40
-49,17,-39
-53,14,-37
-52,11,-34
-48,9,-34
-47,6,-35
-49,5,-38
-49,5,-39
-50,6,-41
-52,7,-41
-51,7,-39
-49,7,-39
-51,10,-37
-45,13,-36
-45,12,-36
-51,9,-38
-51,8,-38
-51,8,-39
-52,9,-38
-52,11,-38
-52,12,-38
-51,13,-37
-53,12,-36
-53,11,-37
-48,10,-38
-49,8,-40
-50,7,-42
-49,7,-42
-53,7,-44
-55,11,-43
-42,12,-41
-46,14,-42
-50,13,-40
-62,13,-40
-64,12,-34
-62,16,-33
-65,19,-32
-57,15,-12
-50,29,7
-4,25,16
9,31,10
-1,39,5
-24,51,-12
-45,63,-10
-75,77,-24
-72,78,-23
-66,80,-3
-64,76,0
-62,69,-6
-60,68,16
-85,64,32
-82,47,10
-57,40,0
-43,58,4
-34,59,10
-38,68,4
-36,69,8
-14,70,23
-17,65,19
-32,56,7
-18,51,11
-26,50,8
-28,51,-28
-48,52,-24
-33,47,-14
-34,47,-24
-31,44,-27
-32,50,-32
-33,51,-12
-23,42,-7
-32,41,12
-41,37,-1
-26,41,10
-41,43,-6
-38,48,-2
-50,70,-8
-48,74,-3
-26,73,2
-9,71,13
-11,75,11
-16,69,-1
-14,67,-5
-7,67,8
0,70,13
-9,70,7
-13,72,6
-16,69,12
-33,60,2
-55,60,7
-24,58,22
-7,57,15
-22,63,-2
-41,64,-7
-31,63,2
-32,66,16
-38,81,48
-46,81,63
-51,84,53
-61,78,31
-59,71,15
-62,57,-12
-52,46,-18
-22,25,-20
-28,16,-23
-26,12,-27
-31,20,-20
-43,22,-11
-37,12,5
-42,8,-10
-71,0,-35
-76,2,-33
-53,12,2
-67,9,10
-67,3,-2
-63,-2,-26
-55,-5,-25
-42,-8,-1
-44,-9,-2
-54,-6,-18
-69,3,-14
-65,0,-15
-74,3,-11
-64,-7,3
-69,-14,-5
-81,-11,-4
-66,-2,-3
-54,0,0
-53,5,-6
-47,10,-11
-43,1,-24
-59,-2,-23
-79,-5,-4
-78,1,-5
-72,-5,-27
-92,-2,-35
-101,-10,-39
-62,-8,-11
-44,-14,-7
-63,-10,-14
-62,-16,-7
-65,3,-2
-51,2,3
-60,1,0
-65,1,5
-60,-1,5
-66,-6,8
-61,-8,11
-69,-10,10
-68,-11,8
-61,-11,7
-63,-10,6
-61,-7,8
-60,-7,6
-64,-7,4
-68,-12,5
-66,-10,4
-63,-14,8
-68,-11,6
-63,-10,5
-58,-8,5
-57,-8,5
-59,-6,3
-55,-6,-2
-73,-3,0
-68,-6,4
-58,-7,-4
-68,-7,2
-67,-11,0
-76,-11,1
-73,-12,1
-60,-10,-2
-62,-13,3
-33,-12,1
-22,-8,-2
-58,-2,-10
-58,-12,-12
-94,-16,-48
-89,-15,-62
-57,-26,-75
-45,-3,-30
-43,0,-23
-26,20,-15
-40,28,-12
-68,29,-11
-96,20,-15
-41,14,37
-64,4,-6
-61,11,-4
-39,11,-4
-61,18,-6
-64,14,-19
-70,18,-28
-76,18,-24
-41,18,-15
-45,25,-15
-42,27,-19
-60,16,-20
-66,15,-15
-67,11,-17
-68,6,-21
-68,9,-24
-64,11,-24
-60,12,-25
-60,15,-25
-60,14,-23
-56,15,-23
-69,18,-22
-68,19,-21
-55,11,-19
-57,10,-16
-64,11,-17
-62,14,-14
-62,14,-14
-63,14,-12
-61,14,-11
-72,15,-14
-73,14,-14
-68,13,-9
-61,15,-4
-74,11,16
-71,7,15
-66,-2,0
-58,-6,0
-80,0,-14
-61,-6,-12
-58,-8,-10
-64,-7,-2
-55,-7,12
-52,-14,3
-53,-8,6
-51,-7,-1
-55,-5,9
-84,1,-9
-93,11,5
-66,19,14
-59,7,19
-45,-8,18
-40,-15,-11
-43,-17,-13
-48,-4,3
-79,10,20
-106,-2,18
-89,-11,11
-48,-4,33
-65,-6,17
-71,-4,21
-58,3,18
-60,2,14
-63,10,17
-63,12,16
-61,6,14
-61,3,13
-65,2,15
-65,1,18
-74,2,16
-67,3,16
-60,2,17
-55,10,22
-57,11,19
-60,14,14
-66,16,11
-73,12,5
-82,13,-1
-84,14,-2
-78,13,-3
-80,11,-4
-80,5,-10
-80,2,-10
-74,-2,-10
-71,-2,-10
-60,-3,-8
-52,2,-5
-53,4,-6
-53,4,-7
-54,4,-9
-57,1,-11
-58,2,-10
-56,2,-8
-53,3,-8
-60,1,-9
-62,0,-11
-63,0,-10
-66,-3,-8
-67,-4,-7
-68,-6,-4
-69,-7,-4
-67,-7,-3
-73,-6,-4
-74,-1,-6
-74,10,-10
-77,14,-10
-74,16,-7
-75,16,-5
-70,13,-2
-67,10,-1
-60,6,-2
-55,6,-2
-56,6,-1
-55,7,-2
-54,7,-1
-53,7,0
-54,7,2
-52,7,4
-52,6,4
-55,3,6
-56,2,6
-60,1,7
-60,-2,8
-63,-2,7
-64,-2,6
-65,-4,5
-68,-4,2
-69,-3,1
-76,4,-1
-77,7,-2
-82,9,-5
-85,8,-15
-83,9,-19
-73,9,-20
-71,8,-20
-64,5,-19
-62,4,-18
-61,1,-14
-60,-1,-13
-58,-4,-11
-56,-3,-10
-51,-1,-9
-50,0,-8
-51,0,-8
-55,-2,-8
-56,-3,-7
-60,-7,-6
-61,-7,-6
-62,-6,-4
-67,-5,-5
-66,-4,-4
-65,-4,-2
-65,-4,-2
-66,-5,-2
-67,-6,-3
-73,-4,-6
-76,-2,-7
-83,2,-9
-84,7,-11
-86,11,-15
-80,9,-16
-76,8,-15
-63,5,-12
-58,4,-11
-52,4,-10
-53,4,-9
-57,6,-8
-55,7,-7
-53,5,-5
-50,4,-2
-51,4,-2
-55,3,-3
-58,3,-4
-62,3,-2
-63,3,-1
-63,2,1
-63,1,1
-60,-1,1
-61,-2,0
-61,-2,-1
-62,-3,0
-64,-3,0
-66,-2,-1
-66,-1,-2
-68,4,-4
-73,4,-7
-82,5,-16
-85,8,-18
-84,8,-17
-78,8,-17
-78,8,-19
-73,6,-23
-70,4,-24
-61,0,-22
-59,-1,-19
-53,-1,-14
-50,-2,-10
-49,-4,-11
-49,-5,-12
-48,-5,-13
-49,-3,-14
-50,-3,-14
-55,-3,-13
-57,-3,-12
-61,-7,-10
-64,-10,-10
-64,-9,-9
-65,-7,-9
-68,-5,-9
-69,-3,-9
-73,-3,-10
-79,-2,-14
-81,-1,-15
-86,4,-18
-87,10,-20
-82,11,-19
-69,11,-14
-65,8,-13
-62,9,-8
-62,9,-6
-61,6,-2
-58,5,-2
-50,4,-5
-44,3,-6
-44,3,-7
-42,2,-4
-44,1,-2
-46,-2,-1
-50,-3,-1
-62,-5,-1
-68,-6,-1
-77,-6,0
-78,-7,-1
-79,-7,-4
-72,-4,-5
-73,-1,-8
-82,4,-18
-85,7,-23
-84,11,-21
-79,9,-16
-76,8,-16
-75,6,-20
-68,5,-24
-60,4,-23
-59,5,-22
-58,4,-20
-56,3,-19
-51,1,-16
-48,1,-14
-45,2,-13
-46,2,-14
-49,0,-12
-47,-2,-10
-49,-3,-10
-53,-2,-12
-54,-1,-13
-65,-2,-15
-68,-4,-14
-76,-7,-12
-81,-7,-12
-81,-4,-13
-87,6,-16
-86,11,-17
-80,13,-16
-75,12,-14
-61,8,-8
-54,6,-5
-51,0,-1
-49,-2,-1
-47,-2,-4
-49,-3,-6
