1496443804.000000, IBI
40.548731,0.578151
41.111257,0.562526
41.689408,0.578151
42.298811,0.609403
56.846352,0.812537
63.424778,0.812537
64.190438,0.765660
64.831093,0.640654
69.862573,0.484397
70.456350,0.593777
75.737842,0.531274
76.253490,0.515649
76.784765,0.531274
77.362916,0.578151
77.925442,0.562526
78.425465,0.500023
83.222559,0.578151
83.785085,0.562526
84.331985,0.546900
84.847634,0.515649
85.394534,0.546900
85.957060,0.562526
86.488334,0.531274
87.035234,0.546900
87.597760,0.562526
88.222788,0.625029
88.707186,0.484397
89.222834,0.515649
89.769734,0.546900
90.347886,0.578151
90.879160,0.531274
91.426060,0.546900
91.957334,0.531274
92.535486,0.578151
93.113637,0.578151
93.676163,0.562526
94.254314,0.578151
94.848092,0.593777
95.473120,0.625029
96.051272,0.578151
96.691926,0.640654
97.270077,0.578151
97.879480,0.609403
98.457632,0.578151
99.035783,0.578151
99.582683,0.546900
100.176461,0.593777
100.770238,0.593777
101.332763,0.562526
101.895289,0.562526
102.489066,0.593777
103.067218,0.578151
103.645369,0.578151
104.286024,0.640654
104.895427,0.609403
105.504829,0.609403
106.098607,0.593777
106.708009,0.609403
107.301787,0.593777
107.879938,0.578151
108.458090,0.578151
109.020615,0.562526
109.614393,0.593777
110.208170,0.593777
110.786321,0.578151
111.380098,0.593777
111.973876,0.593777
112.598904,0.625029
113.208307,0.609403
113.817710,0.609403
114.411487,0.593777
114.974013,0.562526
115.552164,0.578151
125.818259,0.562526
131.677902,0.609403
132.349808,0.671906
133.037340,0.687531
133.677994,0.640654
134.303023,0.625029
134.912426,0.609403
135.521828,0.609403
136.115606,0.593777
136.678131,0.562526
137.240657,0.562526
137.865686,0.625029
138.475089,0.609403
142.225260,0.656280
142.897166,0.671906
143.506569,0.609403
144.131598,0.625029
144.756626,0.625029
145.397280,0.640654
146.084812,0.687531
146.741092,0.656280
147.412998,0.671906
148.053652,0.640654
148.694306,0.640654
149.288084,0.593777
149.881861,0.593777
150.444386,0.562526
151.038164,0.593777
151.647567,0.609403
152.256969,0.609403
152.866372,0.609403
153.475775,0.609403
154.053927,0.578151
154.600827,0.546900
155.178978,0.578151
155.741504,0.562526
156.304030,0.562526
156.913433,0.609403
157.569713,0.656280
180.086368,0.531274
180.758274,0.671906
181.352051,0.593777
193.024461,0.562526
200.384172,0.531274
200.899821,0.515649
201.493598,0.593777
214.978590,0.671906
215.603619,0.625029
216.228648,0.625029
216.838051,0.609403
217.494331,0.656280
218.103734,0.609403
218.650634,0.546900
219.338165,0.687531
219.853814,0.515649
220.478842,0.625029
221.056994,0.578151
221.650771,0.593777
222.228922,0.578151
222.807074,0.578151
223.432102,0.625029
224.072757,0.640654
224.697785,0.625029
225.354065,0.656280
225.947843,0.593777
226.525994,0.578151
227.291654,0.765660
229.932400,0.515649
230.541803,0.609403
231.166831,0.625029
231.776234,0.609403
232.338760,0.562526
232.948163,0.609403
233.588817,0.640654
234.245097,0.656280
234.901377,0.656280
235.526406,0.625029
236.151435,0.625029
236.776463,0.625029
237.401492,0.625029
238.010895,0.609403
245.401858,0.750034
246.120641,0.718783
246.839424,0.718783
247.589458,0.750034
255.730456,0.671906
256.402362,0.671906
257.089893,0.687531
257.761799,0.671906
258.402453,0.640654
259.058733,0.656280
259.699388,0.640654
260.246288,0.546900
260.871316,0.625029
261.449468,0.578151
262.027619,0.578151
262.762028,0.734409
265.465276,0.578151
266.090305,0.625029
266.684082,0.593777
267.277859,0.593777
267.918514,0.640654
268.481040,0.562526
269.106068,0.625029
269.684220,0.578151
270.262371,0.578151
270.793645,0.531274
271.340545,0.546900
271.965574,0.625029
272.559351,0.593777
273.090626,0.531274
273.684403,0.593777
274.293806,0.609403
274.903208,0.609403
275.496986,0.593777
276.028260,0.531274
276.622037,0.593777
277.168937,0.546900
277.715837,0.546900
278.278363,0.562526
278.903392,0.625029
279.512794,0.609403
