,duration(s),microsiemens,normalized_time,participantID,tag0,tag1
1619,2900.2476303577423,20.899839,404.8,Participant_1493663240_A01890.p,False,
1620,2900.4976518154144,20.869093,405.0,Participant_1493663240_A01890.p,False,
1621,2900.747673034668,20.866531,405.3,Participant_1493663240_A01890.p,False,
1622,2900.99769449234,20.775572,405.5,Participant_1493663240_A01890.p,False,
1623,2901.2477157115936,20.680771,405.8,Participant_1493663240_A01890.p,False,
1624,2901.4977371692657,20.650024,406.0,Participant_1493663240_A01890.p,False,
1625,2901.747758626938,20.639776,406.3,Participant_1493663240_A01890.p,False,
1626,2901.9977798461914,20.644901,406.5,Participant_1493663240_A01890.p,False,
1627,2902.2478013038635,20.652588,406.8,Participant_1493663240_A01890.p,False,
1628,2902.497822523117,20.646181,407.0,Participant_1493663240_A01890.p,False,
1629,2902.747843980789,20.62056,407.3,Participant_1493663240_A01890.p,False,
1630,2902.9978652000427,20.612873,407.5,Participant_1493663240_A01890.p,False,
1631,2903.247886657715,20.601343,407.8,Participant_1493663240_A01890.p,False,
1632,2903.4979078769684,20.583408,408.0,Participant_1493663240_A01890.p,False,
1633,2903.7479293346405,20.566753,408.3,Participant_1493663240_A01890.p,False,
1634,2903.997950553894,20.552662,408.5,Participant_1493663240_A01890.p,False,
1635,2904.247972011566,20.488605,408.8,Participant_1493663240_A01890.p,False,
1636,2904.4979932308197,20.152664,409.0,Participant_1493663240_A01890.p,False,
1637,2904.748014688492,20.142414,409.3,Participant_1493663240_A01890.p,False,
1638,2904.998036146164,20.144978,409.5,Participant_1493663240_A01890.p,False,
1639,2905.2480573654175,20.123199,409.8,Participant_1493663240_A01890.p,False,
1640,2905.4980788230896,20.142414,410.0,Participant_1493663240_A01890.p,False,
1641,2905.748100042343,20.147539,410.3,Participant_1493663240_A01890.p,False,
1642,2905.9981215000153,20.123199,410.5,Participant_1493663240_A01890.p,False,
1643,2906.248142719269,20.102701,410.8,Participant_1493663240_A01890.p,False,
1644,2906.498164176941,20.093733,411.0,Participant_1493663240_A01890.p,False,
1645,2906.7481853961945,20.092453,411.3,Participant_1493663240_A01890.p,False,
1646,2906.9982068538666,20.125761,411.5,Participant_1493663240_A01890.p,False,
1647,2907.24822807312,20.205189,411.8,Participant_1493663240_A01890.p,False,
1648,2907.4982495307922,20.223124,412.0,Participant_1493663240_A01890.p,False,
1649,2907.748270750046,20.224405,412.3,Participant_1493663240_A01890.p,False,
1650,2907.998292207718,20.244904,412.5,Participant_1493663240_A01890.p,False,
1651,2908.24831366539,20.228249,412.8,Participant_1493663240_A01890.p,False,
1652,2908.4983348846436,20.232092,413.0,Participant_1493663240_A01890.p,False,
1653,2908.7483563423157,20.232092,413.3,Participant_1493663240_A01890.p,False,
1654,2908.998377561569,20.251308,413.5,Participant_1493663240_A01890.p,False,
1655,2909.2483990192413,20.27693,413.8,Participant_1493663240_A01890.p,False,
1656,2909.498420238495,20.421694,414.0,Participant_1493663240_A01890.p,False,
1657,2909.748441696167,20.526745,414.3,Participant_1493663240_A01890.p,False,
1658,2909.9984629154205,20.515215,414.5,Participant_1493663240_A01890.p,False,
1659,2910.2484843730927,20.55493,414.8,Participant_1493663240_A01890.p,False,
1660,2910.498505592346,20.601049,415.0,Participant_1493663240_A01890.p,False,
1661,2910.7485270500183,20.654856,415.3,Participant_1493663240_A01890.p,False,
1662,2910.998548269272,20.592081,415.5,Participant_1493663240_A01890.p,False,
1663,2911.248569726944,20.548523,415.8,Participant_1493663240_A01890.p,False,
1664,2911.498591184616,20.539557,416.0,Participant_1493663240_A01890.p,False,
1665,2911.7486124038696,20.490873,416.3,Participant_1493663240_A01890.p,False,
1666,2911.9986338615417,20.481907,416.5,Participant_1493663240_A01890.p,False,
1667,2912.2486550807953,20.431944,416.8,Participant_1493663240_A01890.p,False,
1668,2912.4986765384674,20.388386,417.0,Participant_1493663240_A01890.p,False,
1669,2912.748697757721,20.419132,417.3,Participant_1493663240_A01890.p,False,
1670,2912.998719215393,20.529306,417.5,Participant_1493663240_A01890.p,False,
1671,2913.2487404346466,20.586956,417.8,Participant_1493663240_A01890.p,False,
1672,2913.4987618923187,20.56646,418.0,Participant_1493663240_A01890.p,False,
1673,2913.7487831115723,20.545961,418.3,Participant_1493663240_A01890.p,False,
1674,2913.9988045692444,20.529306,418.5,Participant_1493663240_A01890.p,False,
1675,2914.248825788498,20.557491,418.8,Participant_1493663240_A01890.p,False,
1676,2914.49884724617,20.603611,419.0,Participant_1493663240_A01890.p,False,
1677,2914.748868703842,20.626671,419.3,Participant_1493663240_A01890.p,False,
1678,2914.9988899230957,20.643326,419.5,Participant_1493663240_A01890.p,False,
1679,2915.248911380768,20.630514,419.8,Participant_1493663240_A01890.p,False,
1680,2915.4989326000214,20.563896,420.0,Participant_1493663240_A01890.p,False,
1681,2915.7489540576935,20.670229,420.3,Participant_1493663240_A01890.p,False,
1682,2915.998975276947,21.154484,420.5,Participant_1493663240_A01890.p,False,
1683,2916.248996734619,21.642878,420.8,Participant_1493663240_A01890.p,False,
1684,2916.4990179538727,22.157183,421.0,Participant_1493663240_A01890.p,False,
1685,2916.749039411545,22.658812,421.3,Participant_1493663240_A01890.p,False,
1686,2916.9990606307983,23.160603,421.5,Participant_1493663240_A01890.p,False,
1687,2917.2490820884705,23.650223,421.8,Participant_1493663240_A01890.p,False,
1688,2917.499103307724,24.070581,422.0,Participant_1493663240_A01890.p,False,
1689,2917.749124765396,24.487648,422.3,Participant_1493663240_A01890.p,False,
1690,2917.9991459846497,24.169935,422.5,Participant_1493663240_A01890.p,False,
1691,2918.249167442322,23.891935,422.8,Participant_1493663240_A01890.p,False,
1692,2918.499188899994,23.611376,423.0,Participant_1493663240_A01890.p,False,
1693,2918.7492101192474,23.473017,423.3,Participant_1493663240_A01890.p,False,
1694,2918.9992315769196,23.126411,423.5,Participant_1493663240_A01890.p,False,
1695,2919.249252796173,23.09054,423.8,Participant_1493663240_A01890.p,False,
1696,2919.499274253845,23.063639,424.0,Participant_1493663240_A01890.p,False,
1697,2919.7492954730988,23.030329,424.3,Participant_1493663240_A01890.p,False,
1698,2919.999316930771,22.993177,424.5,Participant_1493663240_A01890.p,False,
1699,2920.2493381500244,22.63175,424.8,Participant_1493663240_A01890.p,False,
1700,2920.4993596076965,22.590754,425.0,Participant_1493663240_A01890.p,False,
1701,2920.74938082695,22.549759,425.3,Participant_1493663240_A01890.p,False,
1702,2920.999402284622,22.515169,425.5,Participant_1493663240_A01890.p,False,
1703,2921.2494235038757,22.538229,425.8,Participant_1493663240_A01890.p,False,
1704,2921.499444961548,22.553602,426.0,Participant_1493663240_A01890.p,False,
1705,2921.74946641922,22.349907,426.3,Participant_1493663240_A01890.p,False,
1706,2921.9994876384735,21.850039,426.5,Participant_1493663240_A01890.p,False,
1707,2922.2495090961456,22.658812,426.8,Participant_1493663240_A01890.p,False,
1708,2922.499530315399,22.31892,427.0,Participant_1493663240_A01890.p,False,
1709,2922.7495517730713,21.850039,427.3,Participant_1493663240_A01890.p,False,
1710,2922.999572992325,21.348248,427.5,Participant_1493663240_A01890.p,False,
1711,2923.249594449997,20.846617,427.8,Participant_1493663240_A01890.p,False,
1712,2923.4996156692505,20.345123,428.0,Participant_1493663240_A01890.p,False,
1713,2923.7496371269226,19.84392,428.3,Participant_1493663240_A01890.p,False,
1714,2923.999658346176,19.342926,428.5,Participant_1493663240_A01890.p,False,
1715,2924.2496798038483,18.841484,428.8,Participant_1493663240_A01890.p,False,
1716,2924.499701023102,18.339891,429.0,Participant_1493663240_A01890.p,False,
1717,2924.749722480774,18.834055,429.3,Participant_1493663240_A01890.p,False,
1718,2924.999743938446,18.749502,429.5,Participant_1493663240_A01890.p,False,
1719,2925.2497651576996,18.037212,429.8,Participant_1493663240_A01890.p,False,
1720,2925.4997866153717,17.970594,430.0,Participant_1493663240_A01890.p,False,
1721,2925.7498078346252,18.648289,430.3,Participant_1493663240_A01890.p,False,
1722,2925.9998292922974,19.149206,430.5,Participant_1493663240_A01890.p,False,
1723,2926.249850511551,19.650457,430.8,Participant_1493663240_A01890.p,False,
1724,2926.499871969223,20.15205,431.0,Participant_1493663240_A01890.p,False,
1725,2926.7498931884766,20.643242,431.3,Participant_1493663240_A01890.p,False,
1726,2926.9999146461487,21.048153,431.5,Participant_1493663240_A01890.p,False,
1727,2927.249935865402,21.371284,431.8,Participant_1493663240_A01890.p,False,
1728,2927.4999573230743,21.373846,432.0,Participant_1493663240_A01890.p,False,
1729,2927.749978542328,21.398188,432.3,Participant_1493663240_A01890.p,False,
1730,2928.0,21.434057,432.5,Participant_1493663240_A01890.p,False,
0,5375.464589357376,6.682961,0.0,Participant_1496443804_A01890.p,False,False
1,5375.714599370956,6.679119999999999,0.3,Participant_1496443804_A01890.p,False,False
2,5375.964609384537,6.684242,0.5,Participant_1496443804_A01890.p,False,False
3,5376.214619398117,6.682961,0.8,Participant_1496443804_A01890.p,False,False
4,5376.464629411697,6.671436,1.0,Participant_1496443804_A01890.p,False,False
5,5376.714639425278,6.488316,1.3,Participant_1496443804_A01890.p,False,False
6,5376.964649200439,6.478072,1.5,Participant_1496443804_A01890.p,False,False
7,5377.21465921402,6.424288,1.8,Participant_1496443804_A01890.p,False,False
8,5377.4646692276,6.301354,2.0,Participant_1496443804_A01890.p,False,False
9,5377.71467924118,6.388433,2.3,Participant_1496443804_A01890.p,False,False
10,5377.964689254761,6.585639,2.5,Participant_1496443804_A01890.p,False,False
11,5378.214699268341,6.56643,2.8,Participant_1496443804_A01890.p,False,False
12,5378.464709281921,6.507524,3.0,Participant_1496443804_A01890.p,False,False
13,5378.714719057083,6.787967,3.3,Participant_1496443804_A01890.p,False,False
14,5378.964729070663,6.967246,3.5,Participant_1496443804_A01890.p,False,False
15,5379.214739084244,7.09738,3.8,Participant_1496443804_A01890.p,False,False
16,5379.464749097824,7.110186,4.0,Participant_1496443804_A01890.p,False,False
17,5379.714759111404,7.160128,4.3,Participant_1496443804_A01890.p,False,False
18,5379.964769124985,7.160128,4.5,Participant_1496443804_A01890.p,False,False
19,5380.214779138565,7.170372,4.8,Participant_1496443804_A01890.p,False,False
20,5380.464788913727,7.133236,5.0,Participant_1496443804_A01890.p,False,False
21,5380.714798927307,7.00518,5.3,Participant_1496443804_A01890.p,False,False
22,5380.964808940887,6.825902,5.5,Participant_1496443804_A01890.p,False,False
23,5381.214818954468,6.843828999999999,5.8,Participant_1496443804_A01890.p,False,False
24,5381.464828968048,6.944992999999999,6.0,Participant_1496443804_A01890.p,False,False
25,5381.714838981628,6.795167999999999,6.3,Participant_1496443804_A01890.p,False,False
26,5381.964848995209,6.900174000000001,6.5,Participant_1496443804_A01890.p,False,False
27,5382.2148587703705,6.915541,6.8,Participant_1496443804_A01890.p,False,False
28,5382.464868783951,6.925785,7.0,Participant_1496443804_A01890.p,False,False
29,5382.714878797531,6.929627,7.3,Participant_1496443804_A01890.p,False,False
30,5382.964888811111,6.886088000000001,7.5,Participant_1496443804_A01890.p,False,False
31,5383.214898824692,6.880966,7.8,Participant_1496443804_A01890.p,False,False
32,5383.464908838272,6.854074000000001,8.0,Participant_1496443804_A01890.p,False,False
33,5383.714918851852,6.864317999999999,8.3,Participant_1496443804_A01890.p,False,False
34,5383.964928627014,6.884807,8.5,Participant_1496443804_A01890.p,False,False
35,5384.2149386405945,6.891210000000001,8.8,Participant_1496443804_A01890.p,False,False
36,5384.464948654175,6.907857000000001,9.0,Participant_1496443804_A01890.p,False,False
37,5384.714958667755,6.929627,9.3,Participant_1496443804_A01890.p,False,False
38,5384.964968681335,6.946274000000001,9.5,Participant_1496443804_A01890.p,False,False
39,5385.214978694916,6.951396000000001,9.8,Participant_1496443804_A01890.p,False,False
40,5385.464988708496,6.973166,10.0,Participant_1496443804_A01890.p,False,False
41,5385.714998483658,6.978288,10.3,Participant_1496443804_A01890.p,False,False
42,5385.965008497238,6.969324,10.5,Participant_1496443804_A01890.p,False,False
43,5386.2150185108185,6.964202,10.8,Participant_1496443804_A01890.p,False,False
44,5386.465028524399,6.984691000000001,11.0,Participant_1496443804_A01890.p,False,False
45,5386.715038537979,6.970605,11.3,Participant_1496443804_A01890.p,False,False
46,5386.965048551559,6.964202,11.5,Participant_1496443804_A01890.p,False,False
47,5387.21505856514,6.961641,11.8,Participant_1496443804_A01890.p,False,False
48,5387.46506857872,6.946274000000001,12.0,Participant_1496443804_A01890.p,False,False
49,5387.715078353882,6.936029,12.3,Participant_1496443804_A01890.p,False,False
50,5387.965088367462,6.942432000000001,12.5,Participant_1496443804_A01890.p,False,False
51,5388.2150983810425,6.933468,12.8,Participant_1496443804_A01890.p,False,False
52,5388.465108394623,6.928346,13.0,Participant_1496443804_A01890.p,False,False
53,5388.715118408203,6.921944,13.3,Participant_1496443804_A01890.p,False,False
54,5388.965128421783,6.910419,13.5,Participant_1496443804_A01890.p,False,False
55,5389.215138435364,6.911699,13.8,Participant_1496443804_A01890.p,False,False
56,5389.4651482105255,6.921944,14.0,Participant_1496443804_A01890.p,False,False
57,5389.715158224106,6.909138,14.3,Participant_1496443804_A01890.p,False,False
58,5389.965168237686,6.901453999999999,14.5,Participant_1496443804_A01890.p,False,False
59,5390.2151782512665,6.902735000000001,14.8,Participant_1496443804_A01890.p,False,False
60,5390.465188264847,6.91298,15.0,Participant_1496443804_A01890.p,False,False
61,5390.715198278427,6.900174000000001,15.3,Participant_1496443804_A01890.p,False,False
62,5390.965208292007,6.900174000000001,15.5,Participant_1496443804_A01890.p,False,False
63,5391.215218067169,6.909138,15.8,Participant_1496443804_A01890.p,False,False
64,5391.4652280807495,6.898892999999999,16.0,Participant_1496443804_A01890.p,False,False
65,5391.71523809433,6.879685,16.3,Participant_1496443804_A01890.p,False,False
66,5391.96524810791,6.891210000000001,16.5,Participant_1496443804_A01890.p,False,False
67,5392.2152581214905,6.89249,16.8,Participant_1496443804_A01890.p,False,False
68,5392.465268135071,6.893771000000001,17.0,Participant_1496443804_A01890.p,False,False
69,5392.715278148651,6.888649000000001,17.3,Participant_1496443804_A01890.p,False,False
70,5392.965287923813,6.889929,17.5,Participant_1496443804_A01890.p,False,False
71,5393.215297937393,6.878405,17.8,Participant_1496443804_A01890.p,False,False
72,5393.4653079509735,6.882246,18.0,Participant_1496443804_A01890.p,False,False
73,5393.715317964554,6.883527000000001,18.3,Participant_1496443804_A01890.p,False,False
74,5393.965327978134,6.875844,18.5,Participant_1496443804_A01890.p,False,False
75,5394.2153379917145,6.870721000000001,18.8,Participant_1496443804_A01890.p,False,False
76,5394.465348005295,6.866878999999999,19.0,Participant_1496443804_A01890.p,False,False
77,5394.7153577804565,6.872002,19.3,Participant_1496443804_A01890.p,False,False
78,5394.965367794037,6.859196000000001,19.5,Participant_1496443804_A01890.p,False,False
79,5395.215377807617,6.863038,19.8,Participant_1496443804_A01890.p,False,False
80,5395.4653878211975,6.863038,20.0,Participant_1496443804_A01890.p,False,False
81,5395.715397834778,6.855353999999999,20.3,Participant_1496443804_A01890.p,False,False
82,5395.965407848358,6.857914999999999,20.5,Participant_1496443804_A01890.p,False,False
83,5396.2154178619385,6.860475999999999,20.8,Participant_1496443804_A01890.p,False,False
84,5396.465427875519,6.852792999999999,21.0,Participant_1496443804_A01890.p,False,False
85,5396.7154376506805,6.850232000000001,21.3,Participant_1496443804_A01890.p,False,False
86,5396.965447664261,6.860475999999999,21.5,Participant_1496443804_A01890.p,False,False
87,5397.215457677841,6.847671000000001,21.8,Participant_1496443804_A01890.p,False,False
88,5397.4654676914215,6.856635000000001,22.0,Participant_1496443804_A01890.p,False,False
89,5397.715477705002,6.852792999999999,22.3,Participant_1496443804_A01890.p,False,False
90,5397.965487718582,6.847671000000001,22.5,Participant_1496443804_A01890.p,False,False
91,5398.2154977321625,6.834866000000001,22.8,Participant_1496443804_A01890.p,False,False
92,5398.465507507324,6.838707,23.0,Participant_1496443804_A01890.p,False,False
93,5398.7155175209045,6.839988000000001,23.3,Participant_1496443804_A01890.p,False,False
94,5398.965527534485,6.832304,23.5,Participant_1496443804_A01890.p,False,False
95,5399.215537548065,6.837427000000001,23.8,Participant_1496443804_A01890.p,False,False
96,5399.4655475616455,6.852792999999999,24.0,Participant_1496443804_A01890.p,False,False
97,5399.715557575226,6.837427000000001,24.3,Participant_1496443804_A01890.p,False,False
98,5399.965567588806,6.82206,24.5,Participant_1496443804_A01890.p,False,False
99,5400.215577363968,6.865599,24.8,Participant_1496443804_A01890.p,False,False
100,5400.465587377548,6.943713000000001,25.0,Participant_1496443804_A01890.p,False,False
101,5400.7155973911285,6.887367999999999,25.3,Participant_1496443804_A01890.p,False,False
102,5400.965607404709,6.851512,25.5,Participant_1496443804_A01890.p,False,False
103,5401.215617418289,6.825902,25.8,Participant_1496443804_A01890.p,False,False
104,5401.4656274318695,6.823339999999999,26.0,Participant_1496443804_A01890.p,False,False
105,5401.71563744545,6.790046,26.3,Participant_1496443804_A01890.p,False,False
106,5401.965647220612,6.696565,26.5,Participant_1496443804_A01890.p,False,False
107,5402.215657234192,6.412281,26.8,Participant_1496443804_A01890.p,False,False
108,5402.465667247772,6.586919,27.0,Participant_1496443804_A01890.p,False,False
109,5402.7156772613525,6.729062,27.3,Participant_1496443804_A01890.p,False,False
110,5402.965687274933,6.791809,27.5,Participant_1496443804_A01890.p,False,False
111,5403.215697288513,6.798211999999999,27.8,Participant_1496443804_A01890.p,False,False
112,5403.4657073020935,6.791809,28.0,Participant_1496443804_A01890.p,False,False
113,5403.715717077255,6.771319999999999,28.3,Participant_1496443804_A01890.p,False,False
114,5403.965727090836,6.754672999999999,28.5,Participant_1496443804_A01890.p,False,False
115,5404.215737104416,6.754672999999999,28.8,Participant_1496443804_A01890.p,False,False
116,5404.465747117996,6.746989,29.0,Participant_1496443804_A01890.p,False,False
117,5404.7157571315765,6.738025,29.3,Participant_1496443804_A01890.p,False,False
118,5404.965767145157,6.729062,29.5,Participant_1496443804_A01890.p,False,False
119,5405.215777158737,6.721378,29.8,Participant_1496443804_A01890.p,False,False
120,5405.4657871723175,6.702169,30.0,Participant_1496443804_A01890.p,False,False
121,5405.715796947479,6.70345,30.3,Participant_1496443804_A01890.p,False,False
122,5405.96580696106,6.695767,30.5,Participant_1496443804_A01890.p,False,False
123,5406.21581697464,6.682961,30.8,Participant_1496443804_A01890.p,False,False
124,5406.46582698822,6.676558,31.0,Participant_1496443804_A01890.p,False,False
125,5406.7158370018005,6.671436,31.3,Participant_1496443804_A01890.p,False,False
126,5406.965847015381,6.656069,31.5,Participant_1496443804_A01890.p,False,False
127,5407.215857028961,6.652228,31.8,Participant_1496443804_A01890.p,False,False
128,5407.465866804123,6.663753,32.0,Participant_1496443804_A01890.p,False,False
129,5407.715876817703,6.65735,32.3,Participant_1496443804_A01890.p,False,False
130,5407.965886831284,6.639422,32.5,Participant_1496443804_A01890.p,False,False
131,5408.215896844864,6.6343,32.8,Participant_1496443804_A01890.p,False,False
132,5408.465906858444,6.639422,33.0,Participant_1496443804_A01890.p,False,False
133,5408.7159168720245,6.6343,33.3,Participant_1496443804_A01890.p,False,False
134,5408.965926885605,6.630458,33.5,Participant_1496443804_A01890.p,False,False
135,5409.215936660767,6.629178,33.8,Participant_1496443804_A01890.p,False,False
136,5409.465946674347,6.618933,34.0,Participant_1496443804_A01890.p,False,False
137,5409.715956687927,6.622775,34.3,Participant_1496443804_A01890.p,False,False
138,5409.965966701508,6.618933,34.5,Participant_1496443804_A01890.p,False,False
139,5410.215976715088,6.617653,34.8,Participant_1496443804_A01890.p,False,False
140,5410.465986728668,6.607408,35.0,Participant_1496443804_A01890.p,False,False
141,5410.7159967422485,6.615091,35.3,Participant_1496443804_A01890.p,False,False
142,5410.96600651741,6.599725,35.5,Participant_1496443804_A01890.p,False,False
143,5411.216016530991,6.602286,35.8,Participant_1496443804_A01890.p,False,False
144,5411.466026544571,6.592041,36.0,Participant_1496443804_A01890.p,False,False
145,5411.716036558151,6.636861,36.3,Participant_1496443804_A01890.p,False,False
146,5411.966046571732,6.662472,36.5,Participant_1496443804_A01890.p,False,False
147,5412.216056585312,6.741867,36.8,Participant_1496443804_A01890.p,False,False
148,5412.466066598892,7.062007,37.0,Participant_1496443804_A01890.p,False,False
149,5412.716076374054,7.484108999999999,37.3,Participant_1496443804_A01890.p,False,False
150,5412.966086387634,7.538556,37.5,Participant_1496443804_A01890.p,False,False
151,5413.216096401215,7.591059,37.8,Participant_1496443804_A01890.p,False,False
152,5413.466106414795,7.591059,38.0,Participant_1496443804_A01890.p,False,False
153,5413.716116428375,7.606425,38.3,Participant_1496443804_A01890.p,False,False
154,5413.966126441956,7.629475,38.5,Participant_1496443804_A01890.p,False,False
155,5414.216136455536,7.646122,38.8,Participant_1496443804_A01890.p,False,False
156,5414.466146469116,7.68582,39.0,Participant_1496443804_A01890.p,False,False
157,5414.716156244278,7.698625999999999,39.3,Participant_1496443804_A01890.p,False,False
158,5414.966166257858,7.721676,39.5,Participant_1496443804_A01890.p,False,False
159,5415.216176271439,7.729359,39.8,Participant_1496443804_A01890.p,False,False
160,5415.466186285019,7.783142999999999,40.0,Participant_1496443804_A01890.p,False,False
161,5415.716196298599,7.784422999999999,40.3,Participant_1496443804_A01890.p,False,False
162,5415.96620631218,7.822839999999999,40.5,Participant_1496443804_A01890.p,False,False
163,5416.21621632576,7.831803999999999,40.8,Participant_1496443804_A01890.p,False,False
164,5416.466226100922,7.84589,41.0,Participant_1496443804_A01890.p,False,False
165,5416.716236114502,7.902235000000001,41.3,Participant_1496443804_A01890.p,False,False
166,5416.966246128082,7.895832,41.5,Participant_1496443804_A01890.p,False,False
167,5417.216256141663,7.883025999999999,41.8,Participant_1496443804_A01890.p,False,False
168,5417.466266155243,7.836925999999999,42.0,Participant_1496443804_A01890.p,False,False
169,5417.716276168823,7.698625999999999,42.3,Participant_1496443804_A01890.p,False,False
170,5417.966286182404,7.866378999999999,42.5,Participant_1496443804_A01890.p,False,False
171,5418.216295957565,7.879185000000001,42.8,Participant_1496443804_A01890.p,False,False
172,5418.466305971146,7.18256,43.0,Participant_1496443804_A01890.p,False,False
173,5418.716315984726,6.800953,43.3,Participant_1496443804_A01890.p,False,False
174,5418.966325998306,7.194703,43.5,Participant_1496443804_A01890.p,False,False
175,5419.216336011887,7.2344,43.8,Participant_1496443804_A01890.p,False,False
176,5419.466346025467,7.140919,44.0,Participant_1496443804_A01890.p,False,False
177,5419.716356039047,6.674795,44.3,Participant_1496443804_A01890.p,False,False
178,5419.966365814209,6.407158,44.5,Participant_1496443804_A01890.p,False,False
179,5420.216375827789,6.183543,44.8,Participant_1496443804_A01890.p,False,False
180,5420.46638584137,6.456302,45.0,Participant_1496443804_A01890.p,False,False
181,5420.71639585495,6.020912,45.3,Participant_1496443804_A01890.p,False,False
182,5420.96640586853,6.908339999999999,45.5,Participant_1496443804_A01890.p,False,False
183,5421.216415882111,6.384591,45.8,Participant_1496443804_A01890.p,False,False
184,5421.466425895691,6.385871,46.0,Participant_1496443804_A01890.p,False,False
185,5421.716435670853,6.622775,46.3,Participant_1496443804_A01890.p,False,False
186,5421.966445684433,6.878887,46.5,Participant_1496443804_A01890.p,False,False
187,5422.216455698013,6.880167,46.8,Participant_1496443804_A01890.p,False,False
188,5422.466465711594,6.869923,47.0,Participant_1496443804_A01890.p,False,False
189,5422.716475725174,6.355138,47.3,Participant_1496443804_A01890.p,False,False
190,5422.966485738754,6.350016,47.5,Participant_1496443804_A01890.p,False,False
191,5423.216495752335,6.261657,47.8,Participant_1496443804_A01890.p,False,False
192,5423.466505765915,6.478072,48.0,Participant_1496443804_A01890.p,False,False
193,5423.716515541077,5.864683,48.3,Participant_1496443804_A01890.p,False,False
194,5423.966525554657,6.245445,48.5,Participant_1496443804_A01890.p,False,False
195,5424.216535568237,6.46314,48.8,Participant_1496443804_A01890.p,False,False
196,5424.466545581818,6.563869,49.0,Participant_1496443804_A01890.p,False,False
197,5424.716555595398,6.814858999999999,49.3,Participant_1496443804_A01890.p,False,False
198,5424.966565608978,6.900656,49.5,Participant_1496443804_A01890.p,False,False
199,5425.216575622559,6.923707,49.8,Participant_1496443804_A01890.p,False,False
200,5425.46658539772,6.942432000000001,50.0,Participant_1496443804_A01890.p,False,False
201,5425.716595411301,7.023108000000001,50.3,Participant_1496443804_A01890.p,False,False
202,5425.966605424881,7.102502,50.5,Participant_1496443804_A01890.p,False,False
203,5426.216615438461,6.898892999999999,50.8,Participant_1496443804_A01890.p,False,False
204,5426.466625452042,6.54674,51.0,Participant_1496443804_A01890.p,False,False
205,5426.716635465622,6.304714,51.3,Participant_1496443804_A01890.p,False,False
206,5426.966645479202,6.183543,51.5,Participant_1496443804_A01890.p,False,False
207,5427.216655254364,6.091342,51.8,Participant_1496443804_A01890.p,False,False
208,5427.466665267944,6.113112,52.0,Participant_1496443804_A01890.p,False,False
209,5427.716675281525,6.099026,52.3,Participant_1496443804_A01890.p,False,False
210,5427.966685295105,6.018351,52.5,Participant_1496443804_A01890.p,False,False
211,5428.216695308685,6.017069999999999,52.8,Participant_1496443804_A01890.p,False,False
212,5428.466705322266,6.014508999999999,53.0,Participant_1496443804_A01890.p,False,False
213,5428.716715335846,5.905661,53.3,Participant_1496443804_A01890.p,False,False
214,5428.966725111008,5.926586,53.5,Participant_1496443804_A01890.p,False,False
215,5429.216735124588,5.918902,53.8,Participant_1496443804_A01890.p,False,False
216,5429.466745138168,5.915061,54.0,Participant_1496443804_A01890.p,False,False
217,5429.716755151749,5.91378,54.3,Participant_1496443804_A01890.p,False,False
218,5429.966765165329,5.880486,54.5,Participant_1496443804_A01890.p,False,False
219,5430.216775178909,5.907376999999999,54.8,Participant_1496443804_A01890.p,False,False
220,5430.46678519249,5.888169,55.0,Participant_1496443804_A01890.p,False,False
221,5430.716794967651,5.866398999999999,55.3,Participant_1496443804_A01890.p,False,False
222,5430.966804981232,5.833105000000001,55.5,Participant_1496443804_A01890.p,False,False
223,5431.216814994812,5.827982,55.8,Participant_1496443804_A01890.p,False,False
224,5431.466825008392,5.843349,56.0,Participant_1496443804_A01890.p,False,False
225,5431.716835021973,5.787004,56.3,Participant_1496443804_A01890.p,False,False
226,5431.966845035553,5.908658,56.5,Participant_1496443804_A01890.p,False,False
227,5432.216855049133,5.656387,56.8,Participant_1496443804_A01890.p,False,False
228,5432.466865062714,5.643582,57.0,Participant_1496443804_A01890.p,False,False
229,5432.716874837875,5.66151,57.3,Participant_1496443804_A01890.p,False,False
230,5432.966884851456,5.600043,57.5,Participant_1496443804_A01890.p,False,False
231,5433.216894865036,5.849752,57.8,Participant_1496443804_A01890.p,False,False
232,5433.466904878616,5.585957,58.0,Participant_1496443804_A01890.p,False,False
233,5433.716914892197,5.820298999999999,58.3,Participant_1496443804_A01890.p,False,False
234,5433.966924905777,6.273617,58.5,Participant_1496443804_A01890.p,False,False
235,5434.216934919357,6.260812,58.8,Participant_1496443804_A01890.p,False,False
236,5434.466944694519,6.427284999999999,59.0,Participant_1496443804_A01890.p,False,False
237,5434.716954708099,5.908222,59.3,Participant_1496443804_A01890.p,False,False
238,5434.96696472168,5.991894,59.5,Participant_1496443804_A01890.p,False,False
239,5435.21697473526,6.584794,59.8,Participant_1496443804_A01890.p,True,False
240,5435.46698474884,6.492158,60.0,Participant_1496443804_A01890.p,True,False
241,5435.716994762421,6.24501,60.3,Participant_1496443804_A01890.p,True,False
242,5435.967004776001,6.227082,60.5,Participant_1496443804_A01890.p,True,False
243,5436.217014551163,6.278304,60.8,Participant_1496443804_A01890.p,False,False
244,5436.467024564743,6.79565,61.0,Participant_1496443804_A01890.p,False,False
245,5436.717034578323,5.941517,61.3,Participant_1496443804_A01890.p,False,False
246,5436.967044591904,5.860842,61.5,Participant_1496443804_A01890.p,False,False
