normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
3.813,54.00925846556311,63.35613624582863
3.844,43.474130238568314,64.91532946846992
3.875,43.2087954009366,57.39337940912697
3.906,46.62617290749907,77.72387020729218
3.938,48.518037882832814,69.23871749245504
3.969,54.96362433464518,53.600373133029585
4.0,58.8387627334226,59.67411499134277
4.031,57.784080852774665,69.32532004974806
4.063,58.52349955359813,56.471231613982
4.094,62.71363488110062,64.5445582524197
4.125,65.19202405202648,67.11929677819934
4.156,64.79197481170026,64.59102104782058
4.188,67.36467917239716,71.05631569396206
4.219,69.53416426476987,63.57672530100933
4.25,80.2122185206219,59.16924876994806
4.281,77.03246069028303,67.74953874381728
4.313,92.02716990106781,61.237243569579455
4.344,91.01098834756164,68.97100840208152
4.375,74.17546764261078,63.96092557178953
4.406,67.92643079096678,65.12296062065974
4.438,74.27651041883968,60.70420084310476
4.469,62.51399843235114,65.83312236253116
4.5,51.09794516416487,64.96922348312314
4.531,45.47526800360829,64.17164482853778
4.563,49.21381919745713,65.0384501660364
4.594,50.57667446560717,64.17164482853778
4.625,49.98999899979995,66.37017402418047
4.656,53.1224999411737,65.92419889539804
4.688,64.87680633323437,64.47480127925948
4.719,69.2098258919931,68.0808343074613
4.75,69.18814927427962,65.22269543648132
4.781,67.02984409947557,62.37788069500277
4.813,63.702433234531945,65.33758489567853
4.844,67.95586803212802,65.52098900352466
4.875,69.6491205974634,68.19090848492928
4.906,65.46754921333164,62.161081071680215
4.938,60.876925020897694,64.69157595854347
